yearday,computer time,CTD depth,cond,density,salinity,CTD temp,ECO Chlor,ECO NTU,G2 Biolume,G2 flow,G2 depth,G3 biolume,G3 flow,ctrl depth,Xmiss,LSS,cable,UBAT bio,UBAT flow,G3 net, UBAT net, WinchV,oxygen, saturation,OXO temp.
231,3:03:17 PM,0.71,4.379,24.105,33.396,17.768,3.475,0.973,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.848,0.825,6.80,0.000E+0,0,0.0,0.0,50.00,159.64,65.92,17.71
231,3:03:18 PM,0.56,4.374,24.067,33.350,17.774,3.534,0.954,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.848,0.831,6.75,0.000E+0,0,0.0,0.0,50.00,159.09,65.70,17.72
231,3:03:19 PM,0.56,4.374,24.067,33.350,17.774,3.665,0.986,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.844,0.836,6.69,0.000E+0,0,0.0,0.0,50.00,159.09,65.70,17.72
231,3:03:20 PM,0.64,4.377,24.081,33.368,17.776,3.558,1.030,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.845,0.842,6.66,0.000E+0,0,0.0,0.0,50.00,158.70,65.55,17.73
231,3:03:20 PM,0.64,4.377,24.081,33.368,17.776,3.558,1.030,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.843,0.848,6.67,0.000E+0,0,0.0,0.0,50.00,158.70,65.55,17.73
231,3:03:21 PM,0.76,4.378,24.095,33.384,17.772,3.451,1.011,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.844,0.853,6.78,0.000E+0,0,0.0,0.0,50.00,158.57,65.50,17.73
231,3:03:23 PM,0.93,4.379,24.098,33.388,17.772,3.582,1.024,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.844,0.859,6.80,0.000E+0,0,0.0,0.0,50.00,158.34,65.41,17.74
231,3:03:23 PM,0.93,4.379,24.098,33.388,17.772,3.582,1.024,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.845,0.865,6.80,0.000E+0,0,0.0,0.0,50.00,158.34,65.41,17.74
231,3:03:25 PM,0.95,4.379,24.098,33.387,17.773,3.653,0.941,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.841,0.870,6.88,0.000E+0,0,0.0,0.0,50.00,158.11,65.31,17.74
231,3:03:25 PM,0.95,4.379,24.098,33.387,17.773,3.653,0.941,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.847,0.876,6.88,0.000E+0,0,0.0,0.0,50.00,158.11,65.31,17.74
231,3:03:27 PM,0.94,4.379,24.099,33.389,17.773,3.570,0.960,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.843,0.881,6.93,0.000E+0,0,0.0,0.0,50.00,157.96,65.26,17.74
231,3:03:28 PM,0.92,4.378,24.105,33.393,17.760,3.641,0.941,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.840,0.886,6.93,0.000E+0,0,0.0,0.0,50.00,157.96,65.26,17.74
231,3:03:29 PM,0.89,4.379,24.113,33.403,17.756,3.606,0.954,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.843,0.892,6.95,0.000E+0,0,0.0,0.0,50.00,157.53,65.08,17.74
231,3:03:30 PM,0.93,4.379,24.105,33.395,17.766,3.701,1.043,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.841,0.897,6.97,0.000E+0,0,0.0,0.0,50.00,157.53,65.08,17.74
231,3:03:31 PM,0.99,4.379,24.107,33.396,17.764,3.630,1.043,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.842,0.902,7.02,0.000E+0,0,0.0,0.0,50.00,157.23,64.96,17.75
231,3:03:32 PM,0.99,4.379,24.107,33.396,17.764,3.558,1.024,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.841,0.907,7.02,0.000E+0,0,0.0,0.0,50.00,157.23,64.96,17.75
231,3:03:32 PM,1.07,4.379,24.111,33.400,17.761,3.499,0.986,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.844,0.913,7.13,0.000E+0,0,0.0,0.0,50.00,157.07,64.90,17.75
231,3:03:34 PM,1.22,4.377,24.116,33.400,17.742,3.415,1.030,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.843,0.918,7.17,0.000E+0,0,0.0,0.0,50.00,156.83,64.80,17.75
231,3:03:34 PM,1.22,4.377,24.116,33.400,17.742,3.415,1.030,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.843,0.918,7.17,0.000E+0,0,0.0,0.0,50.00,156.83,64.80,17.75
231,3:03:35 PM,1.22,4.377,24.116,33.400,17.742,3.415,0.973,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.842,0.923,7.17,0.000E+0,0,0.0,0.0,50.00,156.83,64.80,17.75
231,3:03:36 PM,1.26,4.374,24.141,33.415,17.688,3.368,0.890,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.845,0.928,7.17,0.000E+0,0,0.0,0.0,50.00,156.73,64.76,17.75
231,3:03:37 PM,1.26,4.374,24.141,33.415,17.688,3.522,0.922,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.843,0.934,7.19,0.000E+0,0,0.0,0.0,50.00,156.73,64.76,17.75
231,3:03:38 PM,1.26,4.374,24.141,33.415,17.688,3.558,0.915,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.842,0.939,7.24,0.000E+0,0,0.0,0.0,50.00,156.59,64.71,17.75
231,3:03:39 PM,1.30,4.373,24.145,33.416,17.676,3.570,1.005,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.839,0.944,7.26,0.000E+0,0,0.0,0.0,50.00,156.46,64.65,17.75
231,3:03:40 PM,1.40,4.373,24.158,33.429,17.664,3.499,0.979,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.839,0.949,7.30,0.000E+0,0,0.0,0.0,50.00,156.37,64.61,17.75
231,3:03:41 PM,1.45,4.372,24.156,33.424,17.657,3.475,0.960,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.839,0.954,7.31,0.000E+0,0,0.0,0.0,50.00,156.35,64.60,17.75
231,3:03:42 PM,1.45,4.371,24.154,33.420,17.652,3.463,0.902,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.840,0.959,7.35,0.000E+0,0,0.0,0.0,50.00,156.27,64.56,17.75
231,3:03:43 PM,1.43,4.370,24.146,33.411,17.656,3.427,0.877,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.842,0.963,7.39,0.000E+0,0,0.0,0.0,50.00,156.16,64.52,17.74
231,3:03:44 PM,1.43,4.370,24.146,33.411,17.656,3.511,0.902,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.838,0.968,7.42,0.000E+0,0,0.0,0.0,50.00,156.16,64.52,17.74
231,3:03:45 PM,1.41,4.372,24.146,33.416,17.669,3.606,0.941,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.838,0.973,7.46,0.000E+0,0,0.0,0.0,50.00,155.97,64.44,17.75
231,3:03:46 PM,1.41,4.372,24.146,33.416,17.669,3.630,1.024,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.839,0.978,7.48,0.000E+0,0,0.0,0.0,50.00,155.97,64.44,17.75
231,3:03:47 PM,1.49,4.372,24.139,33.408,17.679,3.630,1.024,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.836,0.983,7.61,0.000E+0,0,0.0,0.0,50.00,155.87,64.40,17.75
231,3:03:48 PM,1.59,4.372,24.142,33.410,17.674,3.546,0.966,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.840,0.987,7.63,0.000E+0,0,0.0,0.0,50.00,155.71,64.34,17.75
231,3:03:49 PM,1.77,4.369,24.124,33.385,17.671,3.439,1.114,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.839,0.992,7.63,0.000E+0,0,0.0,0.0,50.00,155.56,64.27,17.74
231,3:03:50 PM,1.77,4.369,24.124,33.385,17.671,3.439,1.114,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.838,0.997,7.68,0.000E+0,0,0.0,0.0,50.00,155.56,64.27,17.74
231,3:03:51 PM,1.93,4.351,24.093,33.314,17.577,3.189,1.005,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.838,1.002,7.68,0.000E+0,0,0.0,0.0,50.00,155.48,64.24,17.74
231,3:03:52 PM,1.93,4.351,24.093,33.314,17.577,3.189,0.902,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.836,1.006,7.70,0.000E+0,0,0.0,0.0,50.00,155.48,64.24,17.74
231,3:03:53 PM,1.81,4.367,24.227,33.479,17.543,3.368,0.890,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.837,1.011,7.72,0.000E+0,0,0.0,0.0,50.00,155.31,64.16,17.74
231,3:03:54 PM,1.81,4.367,24.227,33.479,17.543,3.487,0.896,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.836,1.015,7.75,0.000E+0,0,0.0,0.0,50.00,155.31,64.16,17.74
231,3:03:55 PM,1.74,4.368,24.152,33.408,17.631,3.522,0.909,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.834,1.020,7.77,0.000E+0,0,0.0,0.0,50.00,155.11,64.08,17.74
231,3:03:56 PM,1.74,4.368,24.152,33.408,17.631,3.499,0.941,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.835,1.024,7.83,0.000E+0,0,0.0,0.0,50.00,155.11,64.08,17.74
231,3:03:57 PM,1.80,4.366,24.129,33.384,17.647,3.570,0.960,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.835,1.028,7.83,0.000E+0,0,0.0,0.0,50.00,154.80,63.96,17.75
231,3:03:58 PM,1.80,4.366,24.129,33.384,17.647,3.511,0.966,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.835,1.033,7.88,0.000E+0,0,0.0,0.0,50.00,154.80,63.96,17.75
231,3:04:00 PM,2.06,4.366,24.166,33.418,17.608,3.225,0.966,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.835,1.037,7.90,0.000E+0,0,0.0,0.0,50.00,154.59,63.87,17.75
231,3:04:00 PM,2.06,4.366,24.166,33.418,17.608,2.844,0.877,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.835,1.041,7.94,0.000E+0,0,0.0,0.0,50.00,154.59,63.87,17.75
231,3:04:02 PM,2.19,4.366,24.210,33.458,17.553,2.713,0.845,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.840,1.046,7.97,0.000E+0,0,0.0,0.0,50.00,154.44,63.80,17.74
231,3:04:03 PM,2.19,4.366,24.210,33.458,17.553,2.701,0.806,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.838,1.050,8.01,0.000E+0,0,0.0,0.0,50.00,154.44,63.80,17.74
231,3:04:04 PM,2.28,4.329,24.151,33.313,17.341,2.832,0.774,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.845,1.055,8.05,0.000E+0,0,0.0,0.0,50.00,154.09,63.61,17.70
231,3:04:05 PM,2.28,4.329,24.151,33.313,17.341,2.773,0.742,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.839,1.059,8.06,0.000E+0,0,0.0,0.0,50.00,154.09,63.61,17.70
231,3:04:06 PM,2.14,4.350,24.436,33.635,17.173,2.892,0.781,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.837,1.064,8.12,0.000E+0,0,0.0,0.0,50.00,154.60,63.77,17.66
231,3:04:07 PM,2.14,4.350,24.436,33.635,17.173,2.939,0.774,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.838,1.068,8.12,0.000E+0,0,0.0,0.0,50.00,154.61,63.79,17.67
231,3:04:08 PM,2.14,4.366,24.379,33.618,17.357,3.023,0.813,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.838,1.072,8.16,0.000E+0,0,0.0,0.0,50.00,154.63,63.82,17.69
231,3:04:09 PM,2.14,4.366,24.379,33.618,17.357,2.761,0.762,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.839,1.077,8.19,0.000E+0,0,0.0,0.0,50.00,154.63,63.82,17.69
231,3:04:10 PM,2.29,4.356,24.345,33.563,17.328,2.713,0.794,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.839,1.081,8.23,0.000E+0,0,0.0,0.0,50.00,154.56,63.80,17.70
231,3:04:11 PM,2.29,4.356,24.345,33.563,17.328,2.689,0.826,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.840,1.086,8.27,0.000E+0,0,0.0,0.0,50.00,154.56,63.80,17.70
231,3:04:12 PM,2.46,4.346,24.336,33.529,17.258,2.618,0.774,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.843,1.090,8.28,0.000E+0,0,0.0,0.0,50.00,154.40,63.70,17.67
231,3:04:13 PM,2.46,4.346,24.336,33.529,17.258,2.737,0.838,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.842,1.094,8.32,0.000E+0,0,0.0,0.0,50.00,154.40,63.70,17.67
231,3:04:14 PM,2.46,4.346,24.336,33.529,17.258,2.737,0.838,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.843,1.098,8.34,0.000E+0,0,0.0,0.0,50.00,154.22,63.60,17.65
231,3:04:15 PM,2.54,4.337,24.360,33.532,17.167,2.547,0.768,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.845,1.103,8.38,0.000E+0,0,0.0,0.0,50.00,153.93,63.46,17.63
231,3:04:16 PM,2.58,4.330,24.354,33.509,17.123,2.630,0.768,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.843,1.107,8.41,0.000E+0,0,0.0,0.0,50.00,153.93,63.46,17.63
231,3:04:17 PM,2.55,4.321,24.313,33.448,17.097,2.737,0.717,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.848,1.112,8.43,0.000E+0,0,0.0,0.0,50.00,154.36,63.61,17.61
231,3:04:18 PM,2.55,4.322,24.319,33.456,17.097,2.642,0.755,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.847,1.116,8.49,0.000E+0,0,0.0,0.0,50.00,154.36,63.61,17.61
231,3:04:19 PM,2.57,4.320,24.326,33.458,17.074,2.630,0.742,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.847,1.121,8.49,0.000E+0,0,0.0,0.0,50.00,154.82,63.80,17.61
231,3:04:19 PM,2.57,4.320,24.326,33.458,17.074,2.630,0.742,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.847,1.121,8.49,0.000E+0,0,0.0,0.0,50.00,154.82,63.80,17.61
231,3:04:20 PM,2.60,4.319,24.330,33.460,17.066,2.666,0.762,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.846,1.129,8.63,0.000E+0,0,0.0,0.0,50.00,155.04,63.89,17.61
231,3:04:22 PM,2.65,4.316,24.317,33.440,17.058,2.499,0.736,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.846,1.134,8.65,0.000E+0,0,0.0,0.0,50.00,155.22,63.96,17.60
231,3:04:22 PM,2.65,4.316,24.317,33.440,17.058,2.499,0.736,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.846,1.134,8.65,0.000E+0,0,0.0,0.0,50.00,155.22,63.96,17.60
231,3:04:23 PM,2.76,4.315,24.302,33.423,17.067,2.499,0.736,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.840,1.138,8.65,0.000E+0,0,0.0,0.0,50.00,155.67,64.12,17.59
231,3:04:24 PM,2.76,4.315,24.302,33.423,17.067,2.499,0.762,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.142,8.65,0.000E+0,0,0.0,0.0,50.00,155.67,64.12,17.59
231,3:04:25 PM,2.84,4.315,24.334,33.452,17.026,2.416,0.749,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.850,1.147,8.65,0.000E+0,0,0.0,0.0,50.00,155.98,64.21,17.55
231,3:04:26 PM,2.84,4.315,24.334,33.452,17.026,2.416,0.749,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.847,1.151,8.80,0.000E+0,0,0.0,0.0,50.00,155.98,64.21,17.55
231,3:04:27 PM,2.92,4.312,24.363,33.474,16.973,2.535,0.762,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.155,8.81,0.000E+0,0,0.0,0.0,50.00,156.13,64.24,17.53
231,3:04:28 PM,2.95,4.310,24.355,33.461,16.966,2.451,0.755,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.160,8.85,0.000E+0,0,0.0,0.0,50.00,155.90,64.13,17.51
231,3:04:29 PM,2.96,4.308,24.352,33.454,16.958,2.535,0.755,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.845,1.164,8.87,0.000E+0,0,0.0,0.0,50.00,156.24,64.24,17.50
231,3:04:30 PM,2.99,4.304,24.349,33.442,16.933,2.475,0.762,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.168,8.92,0.000E+0,0,0.0,0.0,50.00,156.40,64.30,17.49
231,3:04:31 PM,3.01,4.307,24.373,33.471,16.924,2.547,0.781,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.847,1.173,8.92,0.000E+0,0,0.0,0.0,50.00,156.71,64.43,17.49
231,3:04:32 PM,3.01,4.307,24.373,33.471,16.924,2.547,0.781,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.846,1.177,9.00,0.000E+0,0,0.0,0.0,50.00,156.71,64.43,17.49
231,3:04:33 PM,3.03,4.303,24.377,33.466,16.890,2.666,0.774,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.181,9.00,0.000E+0,0,0.0,0.0,50.00,157.00,64.54,17.48
231,3:04:34 PM,3.03,4.303,24.377,33.466,16.890,2.642,0.800,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.185,9.00,0.000E+0,0,0.0,0.0,50.00,157.00,64.54,17.48
231,3:04:35 PM,3.16,4.304,24.424,33.513,16.844,2.582,0.787,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.850,1.189,9.07,0.000E+0,0,0.0,0.0,50.00,157.47,64.72,17.47
231,3:04:36 PM,3.16,4.304,24.424,33.513,16.844,2.451,0.819,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.850,1.194,9.07,0.000E+0,0,0.0,0.0,50.00,157.47,64.72,17.47
231,3:04:37 PM,3.23,4.301,24.439,33.519,16.806,2.190,0.698,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.198,9.14,0.000E+0,0,0.0,0.0,50.00,158.03,64.93,17.45
231,3:04:38 PM,3.23,4.301,24.439,33.519,16.806,2.190,0.698,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.848,1.202,9.14,0.000E+0,0,0.0,0.0,50.00,158.03,64.93,17.45
231,3:04:39 PM,3.33,4.290,24.419,33.474,16.742,2.237,0.717,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.847,1.206,9.20,0.000E+0,0,0.0,0.0,50.00,158.55,65.12,17.44
231,3:04:40 PM,3.33,4.290,24.419,33.474,16.742,2.237,0.717,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.850,1.210,9.25,0.000E+0,0,0.0,0.0,50.00,158.55,65.12,17.44
231,3:04:41 PM,3.36,4.288,24.450,33.498,16.692,2.237,0.691,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.850,1.214,9.25,0.000E+0,0,0.0,0.0,50.00,158.93,65.24,17.41
231,3:04:42 PM,3.39,4.288,24.472,33.519,16.665,2.213,0.685,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.218,9.25,0.000E+0,0,0.0,0.0,50.00,158.93,65.24,17.41
231,3:04:43 PM,3.42,4.288,24.496,33.544,16.643,2.178,0.832,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.850,1.222,9.27,0.000E+0,0,0.0,0.0,50.00,159.28,65.33,17.37
231,3:04:44 PM,3.42,4.288,24.496,33.544,16.643,2.237,0.685,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.226,9.29,0.000E+0,0,0.0,0.0,50.00,159.28,65.33,17.37
231,3:04:46 PM,3.41,4.286,24.452,33.496,16.675,2.225,0.666,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.230,9.33,0.000E+0,0,0.0,0.0,50.00,159.06,65.19,17.32
231,3:04:47 PM,3.41,4.286,24.452,33.496,16.675,2.392,0.691,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.234,9.36,0.000E+0,0,0.0,0.0,50.00,159.06,65.19,17.32
231,3:04:48 PM,3.52,4.285,24.428,33.471,16.698,2.249,0.749,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.846,1.238,9.38,0.000E+0,0,0.0,0.0,50.00,160.08,65.59,17.31
231,3:04:49 PM,3.52,4.285,24.428,33.471,16.698,2.332,0.736,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.852,1.242,9.44,0.000E+0,0,0.0,0.0,50.00,160.08,65.59,17.31
231,3:04:50 PM,3.52,4.285,24.428,33.471,16.698,2.190,0.768,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.852,1.246,9.44,0.000E+0,0,0.0,0.0,50.00,160.82,65.85,17.28
231,3:04:51 PM,3.62,4.283,24.406,33.444,16.706,2.071,0.698,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.852,1.250,9.49,0.000E+0,0,0.0,0.0,50.00,161.23,66.00,17.27
231,3:04:52 PM,3.71,4.281,24.437,33.467,16.652,2.011,0.736,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.852,1.254,9.51,0.000E+0,0,0.0,0.0,50.00,161.48,66.08,17.25
231,3:04:53 PM,3.77,4.275,24.430,33.448,16.618,2.202,0.685,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.258,9.55,0.000E+0,0,0.0,0.0,50.00,161.48,66.08,17.25
231,3:04:54 PM,3.75,4.270,24.404,33.412,16.613,2.273,0.710,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.262,9.58,0.000E+0,0,0.0,0.0,50.00,162.90,66.60,17.20
231,3:04:55 PM,3.73,4.271,24.400,33.410,16.620,2.261,0.640,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.266,9.60,0.000E+0,0,0.0,0.0,50.00,162.90,66.60,17.20
231,3:04:56 PM,3.73,4.271,24.400,33.410,16.620,2.213,0.672,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.852,1.270,9.64,0.000E+0,0,0.0,0.0,50.00,163.56,66.86,17.19
231,3:04:57 PM,3.77,4.271,24.410,33.419,16.611,2.273,0.691,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.274,9.66,0.000E+0,0,0.0,0.0,50.00,164.94,67.42,17.18
231,3:04:58 PM,3.80,4.271,24.402,33.410,16.616,2.285,0.698,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.845,1.277,9.69,0.000E+0,0,0.0,0.0,50.00,164.94,67.42,17.18
231,3:04:59 PM,3.82,4.271,24.416,33.424,16.600,2.309,0.691,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.281,9.73,0.000E+0,0,0.0,0.0,50.00,166.10,67.87,17.17
231,3:05:00 PM,3.89,4.270,24.415,33.422,16.597,2.106,0.653,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.846,1.285,9.77,0.000E+0,0,0.0,0.0,50.00,166.10,67.87,17.17
231,3:05:01 PM,3.95,4.270,24.410,33.416,16.600,2.083,0.883,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.288,9.80,0.000E+0,0,0.0,0.0,50.00,167.22,68.31,17.15
231,3:05:02 PM,3.95,4.270,24.410,33.416,16.600,1.975,0.582,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.292,9.80,0.000E+0,0,0.0,0.0,50.00,167.22,68.31,17.15
231,3:05:02 PM,4.00,4.269,24.408,33.411,16.595,1.952,0.621,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.296,9.91,0.000E+0,0,0.0,0.0,50.00,167.72,68.51,17.15
231,3:05:03 PM,4.00,4.269,24.408,33.411,16.595,1.952,0.621,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.851,1.296,9.95,0.000E+0,0,0.0,0.0,50.00,167.72,68.51,17.15
231,3:05:04 PM,4.12,4.266,24.388,33.385,16.597,2.035,0.627,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.299,9.95,0.000E+0,0,0.0,0.0,50.00,168.41,68.76,17.13
231,3:05:06 PM,4.12,4.263,24.395,33.385,16.569,1.964,0.608,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.307,9.95,0.000E+0,0,0.0,0.0,50.00,169.42,69.12,17.09
231,3:05:06 PM,4.12,4.263,24.395,33.385,16.569,1.964,0.608,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.307,9.95,0.000E+0,0,0.0,0.0,50.00,169.42,69.12,17.09
231,3:05:07 PM,4.12,4.263,24.395,33.385,16.569,1.964,0.608,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.852,1.311,9.97,0.000E+0,0,0.0,0.0,50.00,169.42,69.12,17.09
231,3:05:08 PM,4.10,4.263,24.411,33.400,16.545,2.023,0.538,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.854,1.314,10.00,0.000E+0,0,0.0,0.0,50.00,170.45,69.53,17.09
231,3:05:09 PM,4.09,4.266,24.452,33.446,16.523,2.166,0.627,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.849,1.318,10.02,0.000E+0,0,0.0,0.0,50.00,171.03,69.77,17.09
231,3:05:10 PM,4.14,4.266,24.470,33.463,16.502,2.190,0.640,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.856,1.322,10.06,0.000E+0,0,0.0,0.0,50.00,171.61,70.00,17.08
231,3:05:11 PM,4.24,4.263,24.470,33.455,16.479,2.178,0.691,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.325,10.09,0.000E+0,0,0.0,0.0,50.00,172.28,70.25,17.07
231,3:05:12 PM,4.33,4.261,24.448,33.430,16.489,2.225,0.614,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.855,1.329,10.13,0.000E+0,0,0.0,0.0,50.00,172.94,70.51,17.06
231,3:05:13 PM,4.33,4.261,24.448,33.430,16.489,2.237,0.608,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.854,1.333,10.17,0.000E+0,0,0.0,0.0,50.00,172.94,70.51,17.06
231,3:05:14 PM,4.38,4.258,24.422,33.398,16.500,2.213,0.602,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.855,1.336,10.19,0.000E+0,0,0.0,0.0,50.00,173.33,70.67,17.06
231,3:05:15 PM,4.41,4.255,24.400,33.371,16.504,2.213,0.576,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.856,1.340,10.22,0.000E+0,0,0.0,0.0,50.00,173.34,70.67,17.05
231,3:05:16 PM,4.41,4.256,24.402,33.374,16.507,2.261,0.557,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.855,1.344,10.24,0.000E+0,0,0.0,0.0,50.00,173.83,70.86,17.05
231,3:05:17 PM,4.41,4.255,24.405,33.374,16.492,2.404,0.544,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.855,1.347,10.39,0.000E+0,0,0.0,0.0,50.00,173.83,70.86,17.05
231,3:05:18 PM,4.43,4.254,24.419,33.385,16.470,2.297,0.570,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.856,1.351,10.39,0.000E+0,0,0.0,0.0,50.00,174.80,71.24,17.03
231,3:05:19 PM,4.43,4.254,24.419,33.385,16.470,2.297,0.570,0.000E+0,0,0.00,0.000E+0,0,-9.98,0.853,1.355,10.42,0.000E+0,0,0.0,0.0,50.00,174.80,71.24,17.03
